60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
13.56592918,13.78672918,14.00752918,14.22832918,14.44912918,14.66992918,14.89072918,15.11152918,15.33232918,15.55312918,15.77392918,15.99472918,16.21552918,16.43632918,16.65712918,16.87792918,17.09872918,17.31952918,17.54032918,17.76112918,17.98192918,18.20272918,18.42352918,18.64432918,18.86512918,19.08592918,19.30672918,19.52752918,19.74832918,19.96912918,20.18992918
0.44813,0.5019,0.55829,0.61957,0.68633,0.75524,0.83053,0.90991,0.99572,1.08568,1.18244,1.28158,1.39191,1.50398,1.62347,1.74776,1.87943,2.01731,2.16277,2.31228,2.47176,2.6337,2.80984,2.98552,3.17734,3.36734,3.57654,3.78445,4.0094,4.23425,4.47662
4.055,4.1625,4.2409,4.3385,4.7962,5.0176,5.0188,5.2215,5.0617,5.2341,5.1064,5.4728,5.5417,5.8929,5.9285,6.2322,6.7428,6.4626,6.4874,6.7143,6.8335,6.8301,7.0746,7.2639,7.134,7.3456,7.4064,8.1246,7.7529,7.6281,8.4838
-16.9246,-17.905536,-18.914104,-19.950304,-21.014136,-22.1056,-23.224696,-24.371424,-25.545784,-26.747776,-27.9774,-29.234656,-30.519544,-31.832064,-33.172216,-34.54,-35.935416,-37.358464,-38.809144,-40.287456,-41.7934,-43.326976,-44.888184,-46.477024,-48.093496,-49.7376,-51.409336,-53.108704,-54.835704,-56.590336,-58.3726
